run_id,executor_type,threads,num_tasks,period_set,utilization,dag_depth,task_id,job_id,release_time,start_time,finish_time,response_time_us,lateness_us,missed
smoke_single,single,1,6,harmonic,0.600,3,0,241,84181023286,84750771412,84751765495,570742,560742,1
smoke_single,single,1,6,harmonic,0.600,3,0,242,84191023286,84758576120,84759537245,568513,558513,1
smoke_single,single,1,6,harmonic,0.600,3,1,129,84351023286,84759552995,84761584620,410561,390561,1
smoke_single,single,1,6,harmonic,0.600,3,2,74,84731023286,84761588829,84765342662,34319,-5680,0
smoke_single,single,1,6,harmonic,0.600,3,3,37,84731023286,84765452537,84773025745,42002,-37997,0
smoke_single,single,1,6,harmonic,0.600,3,0,243,84201023286,84773120495,84774197287,573174,563174,1
smoke_single,single,1,6,harmonic,0.600,3,0,244,84211023286,84777501412,84778551079,567527,557527,1
smoke_single,single,1,6,harmonic,0.600,3,1,130,84371023286,84778552245,84780743454,409720,389720,1
smoke_single,single,1,6,harmonic,0.600,3,0,245,84221023286,84787941787,84789032704,568009,558009,1
smoke_single,single,1,6,harmonic,0.600,3,0,246,84231023286,84798114370,84799137829,568114,558114,1
smoke_single,single,1,6,harmonic,0.600,3,1,131,84391023286,84799140120,84801323079,410299,390299,1
smoke_single,single,1,6,harmonic,0.600,3,2,75,84771023286,84801343662,84805618412,34595,-5404,0
smoke_single,single,1,6,harmonic,0.600,3,0,247,84241023286,84807380329,84808391120,567367,557367,1
smoke_single,single,1,6,harmonic,0.600,3,0,248,84251023286,84818799329,84819868329,568845,558845,1
smoke_single,single,1,6,harmonic,0.600,3,1,132,84411023286,84819872537,84822149287,411126,391126,1
smoke_single,single,1,6,harmonic,0.600,3,0,249,84261023286,84828288912,84829444037,568420,558420,1
smoke_single,single,1,6,harmonic,0.600,3,0,250,84271023286,84838437787,84839489454,568466,558466,1
smoke_single,single,1,6,harmonic,0.600,3,1,133,84431023286,84839492329,84841995037,410971,390971,1
smoke_single,single,1,6,harmonic,0.600,3,2,76,84811023286,84841997912,84846398870,35375,-4624,0
smoke_single,single,1,6,harmonic,0.600,3,0,251,84281023286,84846455204,84847484037,566460,556460,1
smoke_single,single,1,6,harmonic,0.600,3,3,38,84811023286,84847492787,84857351370,46328,-33671,0
smoke_single,single,1,6,harmonic,0.600,3,4,19,84811023286,84857369912,84872284662,61261,-98738,0
smoke_single,single,1,6,harmonic,0.600,3,0,252,84291023286,84872346870,84873285370,582262,572262,1
smoke_single,single,1,6,harmonic,0.600,3,1,134,84451023286,84873286745,84875204620,424181,404181,1
smoke_single,single,1,6,harmonic,0.600,3,0,253,84301023286,84877482787,84878436662,577413,567413,1
smoke_single,single,1,6,harmonic,0.600,3,1,135,84471023286,84878439204,84880291454,409268,389268,1
smoke_single,single,1,6,harmonic,0.600,3,2,77,84851023286,84880306079,84884535120,33511,-6488,0
smoke_single,single,1,6,harmonic,0.600,3,0,254,84311023286,84887642912,84888640079,577616,567616,1
smoke_single,single,1,6,harmonic,0.600,3,0,255,84321023286,84899150079,84900124829,579101,569101,1
smoke_single,single,1,6,harmonic,0.600,3,1,136,84491023286,84900126079,84902018454,410995,390995,1
smoke_single,single,1,6,harmonic,0.600,3,0,256,84331023286,84908274329,84909311537,578288,568288,1
smoke_single,single,1,6,harmonic,0.600,3,0,257,84341023286,84918951995,84920081454,579058,569058,1
smoke_single,single,1,6,harmonic,0.600,3,1,137,84511023286,84920082912,84922244537,411221,391221,1
smoke_single,single,1,6,harmonic,0.600,3,2,78,84891023286,84922248745,84926575245,35551,-4448,0
smoke_single,single,1,6,harmonic,0.600,3,0,258,84351023286,84926678120,84927764620,576741,566741,1
smoke_single,single,1,6,harmonic,0.600,3,3,39,84891023286,84927765787,84935582370,44559,-35440,0
smoke_single,single,1,6,harmonic,0.600,3,0,259,84361023286,84937416537,84938330912,577307,567307,1
smoke_single,single,1,6,harmonic,0.600,3,1,138,84531023286,84938333995,84940241162,409217,389217,1
smoke_single,single,1,6,harmonic,0.600,3,0,260,84371023286,84947112579,84948054454,577031,567031,1
smoke_single,single,1,6,harmonic,0.600,3,0,261,84381023286,84959229204,84960332579,579309,569309,1
smoke_single,single,1,6,harmonic,0.600,3,1,139,84551023286,84960335620,84962585954,411562,391562,1
smoke_single,single,1,6,harmonic,0.600,3,2,79,84931023286,84962586787,84966759079,35735,-4264,0
smoke_single,single,1,6,harmonic,0.600,3,0,262,84391023286,84966782995,84967754870,576731,566731,1
smoke_single,single,1,6,harmonic,0.600,3,0,263,84401023286,84977363245,84978372454,577349,567349,1
smoke_single,single,1,6,harmonic,0.600,3,1,140,84571023286,84978377454,84980458537,409435,389435,1
smoke_single,single,1,6,harmonic,0.600,3,0,264,84411023286,84988735370,84989748787,578725,568725,1
smoke_single,single,1,6,harmonic,0.600,3,0,265,84421023286,84998918995,85000028912,579005,569005,1
smoke_single,single,1,6,harmonic,0.600,3,1,141,84591023286,85000032412,85002343120,411319,391319,1
smoke_single,single,1,6,harmonic,0.600,3,2,80,84971023286,85002343787,85006130787,35107,-4892,0
smoke_single,single,1,6,harmonic,0.600,3,0,266,84431023286,85006155454,85007279954,576256,566256,1
smoke_single,single,1,6,harmonic,0.600,3,5,10,84971023286,85007280745,85040140996,69117,-250882,0
smoke_single,single,1,6,harmonic,0.600,3,3,40,84971023286,85040146037,85048636287,77613,-2386,0
smoke_single,single,1,6,harmonic,0.600,3,4,20,84971023286,85048637746,85064681912,93658,-66341,0
smoke_single,single,1,6,harmonic,0.600,3,0,267,84441023286,85064757579,85065685079,624661,614661,1
smoke_single,single,1,6,harmonic,0.600,3,1,142,84611023286,85065685871,85067663037,456639,436639,1
smoke_single,single,1,6,harmonic,0.600,3,2,81,85011023286,85067663662,85071463246,60439,20439,1
smoke_single,single,1,6,harmonic,0.600,3,0,268,84451023286,85071476287,85072518121,621494,611494,1
smoke_single,single,1,6,harmonic,0.600,3,0,269,84461023286,85078155496,85079166204,618142,608142,1
smoke_single,single,1,6,harmonic,0.600,3,1,143,84631023286,85079167329,85081256621,450233,430233,1
smoke_single,single,1,6,harmonic,0.600,3,2,82,85051023286,85081270746,85085040412,34017,-5982,0
smoke_single,single,1,6,harmonic,0.600,3,3,41,85051023286,85085041162,85093151454,42128,-37871,0
smoke_single,single,1,6,harmonic,0.600,3,0,270,84471023286,85093181037,85094140621,623117,613117,1
smoke_single,single,1,6,harmonic,0.600,3,0,271,84481023286,85097776996,85098761329,617738,607738,1
smoke_single,single,1,6,harmonic,0.600,3,1,144,84651023286,85098763829,85100698454,449675,429675,1
smoke_single,single,1,6,harmonic,0.600,3,0,272,84491023286,85108649787,85109601246,618577,608577,1
smoke_single,single,1,6,harmonic,0.600,3,0,273,84501023286,85117233871,85118415704,617392,607392,1
smoke_single,single,1,6,harmonic,0.600,3,1,145,84671023286,85118492454,85121052912,450029,430029,1
smoke_single,single,1,6,harmonic,0.600,3,2,83,85091023286,85121072871,85125931579,34908,-5091,0
smoke_single,single,1,6,harmonic,0.600,3,0,274,84511023286,85126059662,85127203704,616180,606180,1
smoke_single,single,1,6,harmonic,0.600,3,0,275,84521023286,85138074954,85138976371,617953,607953,1
smoke_single,single,1,6,harmonic,0.600,3,1,146,84691023286,85138980246,85141220371,450197,430197,1
smoke_single,single,1,6,harmonic,0.600,3,0,276,84531023286,85148558371,85149628787,618605,608605,1
smoke_single,single,1,6,harmonic,0.600,3,0,277,84541023286,85158522787,85159495079,618471,608471,1
smoke_single,single,1,6,harmonic,0.600,3,1,147,84711023286,85159497871,85161400037,450376,430376,1
smoke_single,single,1,6,harmonic,0.600,3,2,84,85131023286,85161400871,85165793246,34769,-5230,0
smoke_single,single,1,6,harmonic,0.600,3,3,42,85131023286,85165816037,85173664912,42641,-37358,0
smoke_single,single,1,6,harmonic,0.600,3,4,21,85131023286,85173665829,85189845287,58822,-101177,0
smoke_single,single,1,6,harmonic,0.600,3,0,278,84551023286,85189869537,85190783954,639760,629760,1
smoke_single,single,1,6,harmonic,0.600,3,1,148,84731023286,85190784496,85192937454,461914,441914,1
smoke_single,single,1,6,harmonic,0.600,3,0,279,84561023286,85197132412,85198112079,637088,627088,1
smoke_single,single,1,6,harmonic,0.600,3,1,149,84751023286,85198138246,85199981496,448958,428958,1
smoke_single,single,1,6,harmonic,0.600,3,2,85,85171023286,85199995829,85203658246,32634,-7365,0
smoke_single,single,1,6,harmonic,0.600,3,0,280,84571023286,85207867246,85208777496,637754,627754,1
smoke_single,single,1,6,harmonic,0.600,3,0,281,84581023286,85216659662,85217737121,636713,626713,1
smoke_single,single,1,6,harmonic,0.600,3,1,150,84771023286,85217752912,85219665454,448642,428642,1
smoke_single,single,1,6,harmonic,0.600,3,0,282,84591023286,85228856996,85229809829,638786,628786,1
smoke_single,single,1,6,harmonic,0.600,3,0,283,84601023286,85238883579,85239948412,638925,628925,1
smoke_single,single,1,6,harmonic,0.600,3,1,151,84791023286,85239957204,85242176787,451153,431153,1
smoke_single,single,1,6,harmonic,0.600,3,2,86,85211023286,85242177579,85246674329,35651,-4348,0
smoke_single,single,1,6,harmonic,0.600,3,0,284,84611023286,85246700704,85247745579,636722,626722,1
smoke_single,single,1,6,harmonic,0.600,3,3,43,85211023286,85247754246,85255177662,44154,-35845,0
smoke_single,single,1,6,harmonic,0.600,3,0,285,84621023286,85257483996,85258518537,637495,627495,1
smoke_single,single,1,6,harmonic,0.600,3,1,152,84811023286,85258519662,85260704454,449681,429681,1
smoke_single,single,1,6,harmonic,0.600,3,0,286,84631023286,85268631621,85269597496,638574,628574,1
smoke_single,single,1,6,harmonic,0.600,3,0,287,84641023286,85278876954,85279863871,638840,628840,1
smoke_single,single,1,6,harmonic,0.600,3,1,153,84831023286,85279865121,85282190496,451167,431167,1
smoke_single,single,1,6,harmonic,0.600,3,2,87,85251023286,85282191329,85286117746,35094,-4905,0
